edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,1,2,0.41338276863098145,0.46581968665122986,0.23228757083415985,0.0,TN
1,1,4,0.372856080532074,0.8916839361190796,0.3194934129714966,0.0,TN
2,2,1,0.41338276863098145,0.46581968665122986,0.23228757083415985,0.0,TN
3,2,4,0.2955116629600525,0.06366384029388428,0.9165310859680176,1.0,TP
4,2,6,0.2958073914051056,0.006062347441911697,0.36222565174102783,0.0,TN
5,4,1,0.372856080532074,0.8916839361190796,0.3194934129714966,0.0,TN
6,4,2,0.2955116629600525,0.06366384029388428,0.9165310859680176,1.0,TP
7,4,6,0.2504916489124298,0.16798406839370728,0.9086979627609253,1.0,TP
8,4,7,0.2955613136291504,0.4192794859409332,0.7585703134536743,0.0,TN
9,5,8,0.29759299755096436,0.41445988416671753,0.08857192099094391,0.0,TN
10,5,9,0.25333669781684875,0.140281543135643,0.1872197389602661,0.0,TN
11,5,10,0.2558482885360718,0.2679774761199951,0.12219606339931488,0.0,TN
12,5,12,0.20851020514965057,0.1157771646976471,0.23036164045333862,0.0,TN
13,6,2,0.2958073914051056,0.006062347441911697,0.36222565174102783,0.0,TN
14,6,4,0.2504916489124298,0.16798406839370728,0.9086979627609253,1.0,TP
15,6,7,0.29098615050315857,0.45146602392196655,0.8895610570907593,1.0,TP
16,6,11,0.226136714220047,0.03934397175908089,0.1463303416967392,0.0,TN
17,7,4,0.2955613136291504,0.4192794859409332,0.7585703134536743,0.0,TN
18,7,6,0.29098615050315857,0.45146602392196655,0.8895610570907593,1.0,TP
19,7,11,0.26378703117370605,0.18901503086090088,0.1813066601753235,0.0,TN
20,8,5,0.29759299755096436,0.41445988416671753,0.08857192099094391,0.0,TN
21,8,9,0.28506067395210266,0.07314816862344742,0.6121739149093628,0.0,TN
22,8,10,0.2837280035018921,0.08899437636137009,0.7916557788848877,1.0,TP
23,9,5,0.25333669781684875,0.140281543135643,0.1872197389602661,0.0,TN
24,9,8,0.28506067395210266,0.07314816862344742,0.6121739149093628,0.0,TN
25,9,10,0.25160926580429077,0.9906322956085205,0.41119423508644104,0.0,TN
26,9,12,0.20705707371234894,0.047849226742982864,0.8588721752166748,1.0,TP
27,10,5,0.2558482885360718,0.2679774761199951,0.12219606339931488,0.0,TN
28,10,8,0.2837280035018921,0.08899437636137009,0.7916557788848877,1.0,TP
29,10,9,0.25160926580429077,0.9906322956085205,0.41119423508644104,0.0,TN
30,10,12,0.20952248573303223,0.32039982080459595,0.8778958916664124,1.0,TP
31,11,6,0.226136714220047,0.03934397175908089,0.1463303416967392,0.0,TN
32,11,7,0.26378703117370605,0.18901503086090088,0.1813066601753235,0.0,TN
33,11,13,0.2216174304485321,0.11163534224033356,0.9078204035758972,1.0,TP
34,11,14,0.22665387392044067,0.1022779569029808,0.0820891261100769,0.0,TN
35,11,15,0.2290097177028656,0.2327771782875061,0.14082472026348114,0.0,TN
36,12,5,0.20851020514965057,0.1157771646976471,0.23036164045333862,0.0,TN
37,12,9,0.20705707371234894,0.047849226742982864,0.8588721752166748,1.0,TP
38,12,10,0.20952248573303223,0.32039982080459595,0.8778958916664124,1.0,TP
39,12,13,0.2060600072145462,0.19591543078422546,0.47613632678985596,0.0,TN
40,12,14,0.21030226349830627,0.21369929611682892,0.8977478742599487,1.0,TP
41,12,15,0.21169455349445343,0.156432643532753,0.5901813507080078,0.0,TN
42,13,11,0.2216174304485321,0.11163534224033356,0.9078204035758972,1.0,TP
43,13,12,0.2060600072145462,0.19591543078422546,0.47613632678985596,0.0,TN
44,13,14,0.2432263195514679,0.14762386679649353,0.8470557928085327,1.0,TP
45,13,15,0.24798685312271118,0.15875786542892456,0.7883926630020142,0.0,TN
46,14,11,0.22665387392044067,0.1022779569029808,0.0820891261100769,0.0,TN
47,14,12,0.21030226349830627,0.21369929611682892,0.8977478742599487,1.0,TP
48,14,13,0.2432263195514679,0.14762386679649353,0.8470557928085327,1.0,TP
49,14,15,0.24666254222393036,0.5270420908927917,0.7893920540809631,1.0,FN
50,15,11,0.2290097177028656,0.2327771782875061,0.14082472026348114,0.0,TN
51,15,12,0.21169455349445343,0.156432643532753,0.5901813507080078,0.0,TN
52,15,13,0.24798685312271118,0.15875786542892456,0.7883926630020142,0.0,TN
53,15,14,0.24666254222393036,0.5270420908927917,0.7893920540809631,1.0,FN
