edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.193254753947258,0.007852100767195225,0.4220393896102905,1.0,TP
1,0,2,0.21456246078014374,0.002926915418356657,0.06828394532203674,0.0,TN
2,0,3,0.2131282389163971,0.4890049695968628,0.061653655022382736,0.0,TN
3,0,4,0.2067127525806427,0.0003628338745329529,0.08856657147407532,0.0,TN
4,0,5,0.2078978419303894,0.004004232585430145,0.09400201588869095,0.0,TN
5,1,0,0.193254753947258,0.007852100767195225,0.4220393896102905,1.0,TP
6,1,2,0.1742868423461914,0.7712957859039307,0.909723162651062,1.0,TP
7,1,3,0.21695712208747864,0.019678743556141853,0.14162397384643555,0.0,TN
8,1,4,0.20286113023757935,0.503629744052887,0.03643311560153961,0.0,TN
9,1,5,0.17244461178779602,0.016549374908208847,0.12240773439407349,1.0,FN
10,2,0,0.21456246078014374,0.002926915418356657,0.06828394532203674,0.0,TN
11,2,1,0.1742868423461914,0.7712957859039307,0.909723162651062,1.0,TP
12,2,3,0.21126586198806763,0.010623589158058167,0.10759695619344711,0.0,TN
13,2,4,0.19594767689704895,0.04045134782791138,0.0735403448343277,0.0,TN
14,2,5,0.18414321541786194,0.08522383868694305,0.40223193168640137,0.0,TN
15,3,0,0.2131282389163971,0.4890049695968628,0.061653655022382736,0.0,TN
16,3,1,0.21695712208747864,0.019678743556141853,0.14162397384643555,0.0,TN
17,3,2,0.21126586198806763,0.010623589158058167,0.10759695619344711,0.0,TN
18,3,4,0.20482516288757324,0.14455237984657288,0.8536373376846313,1.0,TP
19,3,5,0.21150243282318115,0.900662899017334,0.07620951533317566,0.0,TN
20,4,0,0.2067127525806427,0.0003628338745329529,0.08856657147407532,0.0,TN
21,4,1,0.20286113023757935,0.503629744052887,0.03643311560153961,0.0,TN
22,4,2,0.19594767689704895,0.04045134782791138,0.0735403448343277,0.0,TN
23,4,3,0.20482516288757324,0.14455237984657288,0.8536373376846313,1.0,TP
24,4,5,0.19020983576774597,0.0031812533270567656,0.8510477542877197,1.0,TP
25,5,0,0.2078978419303894,0.004004232585430145,0.09400201588869095,0.0,TN
26,5,1,0.17244461178779602,0.016549374908208847,0.12240773439407349,1.0,FN
27,5,2,0.18414321541786194,0.08522383868694305,0.40223193168640137,0.0,TN
28,5,3,0.21150243282318115,0.900662899017334,0.07620951533317566,0.0,TN
29,5,4,0.19020983576774597,0.0031812533270567656,0.8510477542877197,1.0,TP
