edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.6416289806365967,0.9999656081199646,0.9289256930351257,1.0,TP
1,1,0,0.6416289806365967,0.9999656081199646,0.9289256930351257,1.0,TP
2,1,2,0.4678434133529663,9.156522537523415e-06,0.12837406992912292,0.0,TN
3,1,3,0.2802920937538147,3.9584983824170195e-06,0.4024132490158081,1.0,TP
4,1,4,0.26675790548324585,0.3363390564918518,0.13614049553871155,0.0,TN
5,2,1,0.4678434133529663,9.156522537523415e-06,0.12837406992912292,0.0,TN
6,2,3,0.3352101445198059,0.9998318552970886,0.9052656888961792,0.0,FP
7,2,4,0.33006131649017334,0.016726339235901833,0.163017138838768,1.0,TP
8,3,1,0.2802920937538147,3.9584983824170195e-06,0.4024132490158081,1.0,TP
9,3,2,0.3352101445198059,0.9998318552970886,0.9052656888961792,0.0,FP
10,3,4,0.1782061755657196,0.1471240371465683,0.08517227321863174,0.0,TN
11,4,1,0.26675790548324585,0.3363390564918518,0.13614049553871155,0.0,TN
12,4,2,0.33006131649017334,0.016726339235901833,0.163017138838768,1.0,TP
13,4,3,0.1782061755657196,0.1471240371465683,0.08517227321863174,0.0,TN
