edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.22342956066131592,0.49730047583580017,0.8598552346229553,1.0,TP
1,0,2,0.20162010192871094,0.9391101598739624,0.06462916731834412,0.0,TN
2,0,3,0.20262360572814941,0.03970630466938019,0.08525479584932327,0.0,TN
3,0,4,0.19752152264118195,0.5047354698181152,0.08034026622772217,0.0,TN
4,0,5,0.18830269575119019,0.5545925498008728,0.05477776378393173,0.0,TN
5,1,0,0.22342956066131592,0.49730047583580017,0.8598552346229553,1.0,TP
6,1,2,0.22253334522247314,6.369300081132678e-06,0.8753807544708252,1.0,TP
7,1,3,0.18413525819778442,0.0004156035138294101,0.8299559354782104,0.0,FP
8,1,4,0.17529188096523285,0.0026687756180763245,0.09985341131687164,0.0,TN
9,1,5,0.18168151378631592,0.0001574995112605393,0.63138747215271,1.0,TP
10,2,0,0.20162010192871094,0.9391101598739624,0.06462916731834412,0.0,TN
11,2,1,0.22253334522247314,6.369300081132678e-06,0.8753807544708252,1.0,TP
12,2,3,0.19486114382743835,0.45971038937568665,0.05820157378911972,0.0,TN
13,2,4,0.18552355468273163,0.0012363690184429288,0.11796680837869644,0.0,TN
14,2,5,0.1865367293357849,2.289986644754549e-09,0.7793542742729187,0.0,FP
15,3,0,0.20262360572814941,0.03970630466938019,0.08525479584932327,0.0,TN
16,3,1,0.18413525819778442,0.0004156035138294101,0.8299559354782104,0.0,FP
17,3,2,0.19486114382743835,0.45971038937568665,0.05820157378911972,0.0,TN
18,3,4,0.25322163105010986,1.5634914234397002e-06,0.856663703918457,1.0,TP
19,3,5,0.19037780165672302,0.00035837313043884933,0.09890475869178772,0.0,TN
20,4,0,0.19752152264118195,0.5047354698181152,0.08034026622772217,0.0,TN
21,4,1,0.17529188096523285,0.0026687756180763245,0.09985341131687164,0.0,TN
22,4,2,0.18552355468273163,0.0012363690184429288,0.11796680837869644,0.0,TN
23,4,3,0.25322163105010986,1.5634914234397002e-06,0.856663703918457,1.0,TP
24,4,5,0.21233966946601868,3.0096290970504924e-07,0.8049808144569397,1.0,TP
25,5,0,0.18830269575119019,0.5545925498008728,0.05477776378393173,0.0,TN
26,5,1,0.18168151378631592,0.0001574995112605393,0.63138747215271,1.0,TP
27,5,2,0.1865367293357849,2.289986644754549e-09,0.7793542742729187,0.0,FP
28,5,3,0.19037780165672302,0.00035837313043884933,0.09890475869178772,0.0,TN
29,5,4,0.21233966946601868,3.0096290970504924e-07,0.8049808144569397,1.0,TP
