edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.09675753116607666,0.46147966384887695,0.9997962713241577,1.0,TP
1,0,2,0.09036238491535187,0.026758696883916855,3.7861495911784004e-06,0.0,TN
2,0,3,0.08217916637659073,0.016208386048674583,3.5086429761577165e-06,0.0,TN
3,0,40,0.08126422017812729,0.07495401054620743,1.3542967280955054e-05,0.0,TN
4,0,41,0.07674555480480194,0.02759973146021366,3.679507926790393e-06,0.0,TN
5,0,42,0.07390667498111725,0.028668873012065887,3.5776354252448073e-06,0.0,TN
6,0,43,0.07283493131399155,0.02538839727640152,3.544935225363588e-06,0.0,TN
7,0,44,0.07632675021886826,0.028713885694742203,3.82036068913294e-06,0.0,TN
8,0,45,0.08169315755367279,0.043782953172922134,6.41768110654084e-06,0.0,TN
9,0,47,0.0763862133026123,0.08656531572341919,6.684427262371173e-06,0.0,TN
10,1,0,0.09675753116607666,0.46147966384887695,0.9997962713241577,1.0,TP
11,1,2,0.09173726290464401,0.019779875874519348,4.256787633494241e-06,0.0,TN
12,1,3,0.08187855780124664,0.01645917445421219,4.176261427346617e-06,0.0,TN
13,1,40,0.08055419474840164,0.03409162163734436,4.1310431697638705e-05,0.0,TN
14,1,41,0.0762837827205658,0.0374729186296463,9.09346363187069e-06,0.0,TN
15,1,42,0.07308657467365265,0.03662730008363724,5.8875239119515754e-06,0.0,TN
16,1,43,0.07179712504148483,0.03413643687963486,6.174982445372734e-06,0.0,TN
17,1,44,0.07504861056804657,0.03269706666469574,4.726590759673854e-06,0.0,TN
18,1,45,0.08185920119285583,0.021318234503269196,8.986558532342315e-05,0.0,TN
19,1,46,0.07694752514362335,0.03487506881356239,0.0031392108649015427,0.0,TN
20,1,47,0.0727791041135788,0.14383988082408905,0.9998765587806702,1.0,TP
21,2,0,0.09036238491535187,0.026758696883916855,3.7861495911784004e-06,0.0,TN
22,2,1,0.09173726290464401,0.019779875874519348,4.256787633494241e-06,0.0,TN
23,2,3,0.07733462750911713,0.07407781481742859,0.9999681711196899,1.0,TP
24,2,40,0.0797511637210846,0.012228467501699924,4.024274858238641e-06,0.0,TN
25,2,41,0.0742216631770134,0.07084386050701141,7.575561994599411e-06,0.0,TN
26,2,42,0.07082144170999527,0.06456538289785385,5.371427960199071e-06,0.0,TN
27,2,43,0.0695740282535553,0.06973299384117126,5.507516561920056e-06,0.0,TN
28,2,44,0.07234416157007217,0.15731538832187653,1.3380544260144234e-05,0.0,TN
29,2,46,0.07487282156944275,0.07572122663259506,6.911468517500907e-06,0.0,TN
30,2,47,0.07217959314584732,0.009468956850469112,4.69439328298904e-06,0.0,TN
31,2,53,0.09962190687656403,0.0342465303838253,3.943561296182452e-06,0.0,TN
32,3,0,0.08217916637659073,0.016208386048674583,3.5086429761577165e-06,0.0,TN
33,3,1,0.08187855780124664,0.01645917445421219,4.176261427346617e-06,0.0,TN
34,3,2,0.07733462750911713,0.07407781481742859,0.9999681711196899,1.0,TP
35,3,40,0.06949995458126068,0.008806142956018448,4.762688604387222e-06,0.0,TN
36,3,41,0.061561621725559235,0.29847580194473267,0.9999777674674988,1.0,TP
37,3,42,0.060790032148361206,0.049478717148303986,4.905286914436147e-06,0.0,TN
38,3,43,0.059866175055503845,0.038614675402641296,4.405715117172804e-06,0.0,TN
39,3,44,0.06257251650094986,0.0630570650100708,9.515481906419154e-06,0.0,TN
40,3,45,0.06808682531118393,0.006979199592024088,5.579527623922331e-06,0.0,TN
41,3,46,0.06496522575616837,0.04985819384455681,2.2287325919023715e-05,0.0,TN
42,3,47,0.061544377356767654,0.007057353854179382,5.394564595917473e-06,0.0,TN
43,3,49,0.05878486484289169,0.02003917098045349,1.1745321899070404e-05,0.0,TN
44,3,53,0.08861744403839111,0.021897301077842712,3.7319680359360063e-06,0.0,TN
45,3,54,0.08845846354961395,0.006627034395933151,3.7690676890633767e-06,0.0,TN
46,3,56,0.08572955429553986,0.01182999275624752,3.935174390790053e-06,0.0,TN
47,4,5,0.10194969177246094,0.12198358029127121,0.9999110698699951,1.0,TP
48,4,6,0.09494016319513321,0.047607436776161194,8.687840818311088e-06,0.0,TN
49,4,7,0.08989081531763077,0.1960931271314621,4.097956207260722e-06,0.0,TN
50,4,8,0.09621715545654297,0.08056362718343735,3.884596935677109e-06,0.0,TN
51,4,9,0.09027232974767685,0.027091069146990776,3.71156306755438e-06,0.0,TN
52,4,10,0.09526097774505615,0.05302897468209267,0.9999396204948425,1.0,TP
53,4,11,0.08877887576818466,0.013480007648468018,3.030900643352652e-06,0.0,TN
54,4,12,0.10181289911270142,0.010232542641460896,3.6245096453058068e-06,0.0,TN
55,4,13,0.10329775512218475,0.005449662450700998,3.280137889305479e-06,0.0,TN
56,4,17,0.07877028733491898,0.0032399878837168217,2.710626631596824e-06,0.0,TN
57,5,4,0.10194969177246094,0.12198358029127121,0.9999110698699951,1.0,TP
58,5,6,0.09152768552303314,0.026829609647393227,0.49760130047798157,0.0,TN
59,5,7,0.08662348985671997,0.2901449501514435,6.512142590509029e-06,0.0,TN
60,5,8,0.09303642809391022,0.08985498547554016,4.589966920320876e-06,0.0,TN
61,5,9,0.08632910996675491,0.05665309354662895,4.386207820061827e-06,0.0,TN
62,5,10,0.09681504219770432,0.035961784422397614,4.194887424091576e-06,0.0,TN
63,5,11,0.08657212555408478,0.00887680146843195,3.1131912692217156e-06,0.0,TN
64,5,17,0.07865184545516968,0.002582802902907133,3.176168775098631e-06,0.0,TN
65,5,58,0.08671979606151581,0.01792595349252224,3.679824885693961e-06,0.0,TN
66,5,60,0.09922918677330017,0.0018581270705908537,3.616802132455632e-06,0.0,TN
67,6,4,0.09494016319513321,0.047607436776161194,8.687840818311088e-06,0.0,TN
68,6,5,0.09152768552303314,0.026829609647393227,0.49760130047798157,0.0,TN
69,6,7,0.0821022242307663,0.28260964155197144,0.9998102188110352,1.0,TP
70,6,8,0.08902281522750854,0.08688902854919434,6.842461516498588e-06,0.0,TN
71,6,9,0.08036437630653381,0.1535472869873047,5.032086846767925e-06,0.0,TN
72,6,10,0.09027056396007538,0.03601662442088127,2.8434819796530064e-06,0.0,TN
73,6,58,0.08126817643642426,0.034222133457660675,3.75973559130216e-06,0.0,TN
74,6,59,0.10421416163444519,0.05618912726640701,4.1341363612446e-06,0.0,TN
75,6,60,0.09311426430940628,0.00034852276439778507,3.86132296625874e-06,0.0,TN
76,6,64,0.08312076330184937,0.005664008669555187,3.6805381569138262e-06,0.0,TN
77,6,68,0.08631770312786102,0.01742885820567608,3.3040005291695707e-06,0.0,TN
78,7,4,0.08989081531763077,0.1960931271314621,4.097956207260722e-06,0.0,TN
